Data_Referencia,Codi_Pais,Nom_Pais,Nombre_Vols
2024-04-27,1,Espanya,236
2024-04-27,2,Itàlia,108
2024-04-27,3,Regne Unit,89
2024-04-27,4,França,76
2024-04-27,5,Alemanya,56
2024-04-27,6,Portugal,37
2024-04-27,7,Països Baixos,30
2024-04-27,8,Suïssa,23
2024-04-27,9,Bèlgica,18
2024-04-27,10,Marroc,17
2024-04-27,11,Estats Units,25
2024-04-27,12,Àustria,12
2024-04-27,13,Irlanda,14
2024-04-27,14,Polònia,11
2024-04-27,15,Turquia,12
2024-04-27,16,Dinamarca,16
2024-04-27,17,Romania,4
2024-04-27,18,Grècia,8
2024-04-27,19,Suècia,2
2024-04-27,20,Emirats Àrabs Units,6
2024-04-27,21,Txèquia,7
2024-04-27,22,Hongria,6
2024-04-27,23,Qatar,6
2024-04-27,25,Noruega,6
2024-04-27,26,Algèria,5
2024-04-28,1,Espanya,252
2024-04-28,2,Itàlia,104
2024-04-28,3,Regne Unit,103
2024-04-28,4,França,81
2024-04-28,5,Alemanya,76
2024-04-28,6,Portugal,43
2024-04-28,7,Països Baixos,30
2024-04-28,8,Suïssa,25
2024-04-28,9,Bèlgica,20
2024-04-28,10,Marroc,21
2024-04-28,11,Estats Units,25
2024-04-28,12,Àustria,12
2024-04-28,13,Irlanda,15
2024-04-28,14,Polònia,14
2024-04-28,15,Turquia,12
2024-04-28,16,Dinamarca,10
2024-04-28,17,Romania,10
2024-04-28,18,Grècia,10
2024-04-28,19,Suècia,12
2024-04-28,20,Emirats Àrabs Units,8
2024-04-28,21,Txèquia,8
2024-04-28,22,Hongria,8
2024-04-28,23,Qatar,6
2024-04-28,25,Noruega,8
2024-04-28,26,Algèria,4
2024-04-29,1,Espanya,283
2024-04-29,2,Itàlia,117
2024-04-29,3,Regne Unit,94
2024-04-29,4,França,96
2024-04-29,5,Alemanya,81
2024-04-29,6,Portugal,39
2024-04-29,7,Països Baixos,31
2024-04-29,8,Suïssa,26
2024-04-29,9,Bèlgica,19
2024-04-29,10,Marroc,22
2024-04-29,11,Estats Units,25
2024-04-29,12,Àustria,15
2024-04-29,13,Irlanda,14
2024-04-29,14,Polònia,16
2024-04-29,15,Turquia,10
2024-04-29,16,Dinamarca,10
2024-04-29,17,Romania,10
2024-04-29,18,Grècia,9
2024-04-29,19,Suècia,10
2024-04-29,20,Emirats Àrabs Units,6
2024-04-29,21,Txèquia,8
2024-04-29,22,Hongria,6
2024-04-29,23,Qatar,6
2024-04-29,25,Noruega,8
2024-04-29,26,Algèria,3
2024-04-30,1,Espanya,262
2024-04-30,2,Itàlia,120
2024-04-30,3,Regne Unit,89
2024-04-30,4,França,82
2024-04-30,5,Alemanya,70
2024-04-30,6,Portugal,39
2024-04-30,7,Països Baixos,28
2024-04-30,8,Suïssa,22
2024-04-30,9,Bèlgica,22
2024-04-30,10,Marroc,15
2024-04-30,11,Estats Units,24
2024-04-30,12,Àustria,12
2024-04-30,13,Irlanda,15
2024-04-30,14,Polònia,10
2024-04-30,15,Turquia,12
2024-04-30,16,Dinamarca,12
2024-04-30,17,Romania,4
2024-04-30,18,Grècia,6
2024-04-30,19,Suècia,4
2024-04-30,20,Emirats Àrabs Units,6
2024-04-30,21,Txèquia,9
2024-04-30,22,Hongria,6
2024-04-30,23,Qatar,6
2024-04-30,25,Noruega,4
2024-04-30,26,Algèria,4
2024-05-01,1,Espanya,276
2024-05-01,2,Itàlia,114
2024-05-01,3,Regne Unit,88
2024-05-01,4,França,83
2024-05-01,5,Alemanya,79
2024-05-01,6,Portugal,36
2024-05-01,7,Països Baixos,30
2024-05-01,8,Suïssa,28
2024-05-01,9,Bèlgica,19
2024-05-01,10,Marroc,21
2024-05-01,11,Estats Units,24
2024-05-01,12,Àustria,12
2024-05-01,13,Irlanda,12
2024-05-01,14,Polònia,20
2024-05-01,15,Turquia,14
2024-05-01,16,Dinamarca,12
2024-05-01,17,Romania,12
2024-05-01,18,Grècia,6
2024-05-01,19,Suècia,6
2024-05-01,20,Emirats Àrabs Units,8
2024-05-01,21,Txèquia,8
2024-05-01,22,Hongria,7
2024-05-01,23,Qatar,6
2024-05-01,25,Noruega,6
2024-05-01,26,Algèria,5
2024-05-02,1,Espanya,276
2024-05-02,2,Itàlia,105
2024-05-02,3,Regne Unit,101
2024-05-02,4,França,91
2024-05-02,5,Alemanya,76
2024-05-02,6,Portugal,39
2024-05-02,7,Països Baixos,30
2024-05-02,8,Suïssa,23
2024-05-02,9,Bèlgica,18
2024-05-02,10,Marroc,12
2024-05-02,11,Estats Units,27
2024-05-02,12,Àustria,12
2024-05-02,13,Irlanda,14
2024-05-02,14,Polònia,12
2024-05-02,15,Turquia,10
2024-05-02,16,Dinamarca,12
2024-05-02,17,Romania,8
2024-05-02,18,Grècia,9
2024-05-02,19,Suècia,12
2024-05-02,20,Emirats Àrabs Units,6
2024-05-02,21,Txèquia,8
2024-05-02,22,Hongria,8
2024-05-02,23,Qatar,6
2024-05-02,25,Noruega,6
2024-05-02,26,Algèria,3
2024-05-03,1,Espanya,275
2024-05-03,2,Itàlia,117
2024-05-03,3,Regne Unit,101
2024-05-03,4,França,98
2024-05-03,5,Alemanya,90
2024-05-03,6,Portugal,40
2024-05-03,7,Països Baixos,36
2024-05-03,8,Suïssa,28
2024-05-03,9,Bèlgica,21
2024-05-03,10,Marroc,22
2024-05-03,11,Estats Units,29
2024-05-03,12,Àustria,14
2024-05-03,13,Irlanda,14
2024-05-03,14,Polònia,18
2024-05-03,15,Turquia,10
2024-05-03,16,Dinamarca,10
2024-05-03,17,Romania,10
2024-05-03,18,Grècia,9
2024-05-03,19,Suècia,8
2024-05-03,20,Emirats Àrabs Units,9
2024-05-03,21,Txèquia,6
2024-05-03,22,Hongria,7
2024-05-03,23,Qatar,6
2024-05-03,25,Noruega,9
2024-05-03,26,Algèria,5
2024-05-04,1,Espanya,237
2024-05-04,2,Itàlia,106
2024-05-04,3,Regne Unit,92
2024-05-04,4,França,78
2024-05-04,5,Alemanya,63
2024-05-04,6,Portugal,38
2024-05-04,7,Països Baixos,34
2024-05-04,8,Suïssa,25
2024-05-04,9,Bèlgica,16
2024-05-04,10,Marroc,18
2024-05-04,11,Estats Units,26
2024-05-04,12,Àustria,12
2024-05-04,13,Irlanda,15
2024-05-04,14,Polònia,11
2024-05-04,15,Turquia,12
2024-05-04,16,Dinamarca,16
2024-05-04,17,Romania,4
2024-05-04,18,Grècia,5
2024-05-04,19,Suècia,2
2024-05-04,20,Emirats Àrabs Units,6
2024-05-04,21,Txèquia,4
2024-05-04,22,Hongria,6
2024-05-04,23,Qatar,5
2024-05-04,25,Noruega,6
2024-05-04,26,Algèria,4
2024-05-05,1,Espanya,257
2024-05-05,2,Itàlia,111
2024-05-05,3,Regne Unit,106
2024-05-05,4,França,85
2024-05-05,5,Alemanya,75
2024-05-05,6,Portugal,40
2024-05-05,7,Països Baixos,32
2024-05-05,8,Suïssa,26
2024-05-05,9,Bèlgica,20
2024-05-05,10,Marroc,21
2024-05-05,11,Estats Units,31
2024-05-05,12,Àustria,12
2024-05-05,13,Irlanda,14
2024-05-05,14,Polònia,15
2024-05-05,15,Turquia,12
2024-05-05,16,Dinamarca,10
2024-05-05,17,Romania,12
2024-05-05,18,Grècia,11
2024-05-05,19,Suècia,13
2024-05-05,20,Emirats Àrabs Units,8
2024-05-05,21,Txèquia,9
2024-05-05,22,Hongria,9
2024-05-05,23,Qatar,7
2024-05-05,25,Noruega,9
2024-05-05,26,Algèria,4
2024-05-06,1,Espanya,280
2024-05-06,2,Itàlia,128
2024-05-06,3,Regne Unit,93
2024-05-06,4,França,104
2024-05-06,5,Alemanya,84
2024-05-06,6,Portugal,39
2024-05-06,7,Països Baixos,32
2024-05-06,8,Suïssa,28
2024-05-06,9,Bèlgica,20
2024-05-06,10,Marroc,29
2024-05-06,11,Estats Units,29
2024-05-06,12,Àustria,14
2024-05-06,13,Irlanda,14
2024-05-06,14,Polònia,16
2024-05-06,15,Turquia,10
2024-05-06,16,Dinamarca,10
2024-05-06,17,Romania,10
2024-05-06,18,Grècia,9
2024-05-06,19,Suècia,10
2024-05-06,20,Emirats Àrabs Units,5
2024-05-06,21,Txèquia,6
2024-05-06,22,Hongria,6
2024-05-06,23,Qatar,6
2024-05-06,25,Noruega,8
2024-05-06,26,Algèria,3
2024-05-07,1,Espanya,253
2024-05-07,2,Itàlia,113
2024-05-07,3,Regne Unit,93
2024-05-07,4,França,82
2024-05-07,5,Alemanya,70
2024-05-07,6,Portugal,38
2024-05-07,7,Països Baixos,30
2024-05-07,8,Suïssa,24
2024-05-07,9,Bèlgica,22
2024-05-07,10,Marroc,15
2024-05-07,11,Estats Units,24
2024-05-07,12,Àustria,12
2024-05-07,13,Irlanda,14
2024-05-07,14,Polònia,10
2024-05-07,15,Turquia,11
2024-05-07,16,Dinamarca,12
2024-05-07,17,Romania,4
2024-05-07,18,Grècia,8
2024-05-07,19,Suècia,4
2024-05-07,20,Emirats Àrabs Units,6
2024-05-07,21,Txèquia,6
2024-05-07,22,Hongria,6
2024-05-07,23,Qatar,6
2024-05-07,25,Noruega,4
2024-05-07,26,Algèria,5
2024-05-08,1,Espanya,289
2024-05-08,2,Itàlia,116
2024-05-08,3,Regne Unit,81
2024-05-08,4,França,81
2024-05-08,5,Alemanya,81
2024-05-08,6,Portugal,36
2024-05-08,7,Països Baixos,33
2024-05-08,8,Suïssa,29
2024-05-08,9,Bèlgica,22
2024-05-08,10,Marroc,22
2024-05-08,11,Estats Units,25
2024-05-08,12,Àustria,12
2024-05-08,13,Irlanda,12
2024-05-08,14,Polònia,20
2024-05-08,15,Turquia,13
2024-05-08,16,Dinamarca,12
2024-05-08,17,Romania,12
2024-05-08,18,Grècia,8
2024-05-08,19,Suècia,4
2024-05-08,20,Emirats Àrabs Units,8
2024-05-08,21,Txèquia,8
2024-05-08,22,Hongria,6
2024-05-08,23,Qatar,6
2024-05-08,25,Noruega,6
2024-05-08,26,Algèria,4
2024-05-09,1,Espanya,278
2024-05-09,2,Itàlia,121
2024-05-09,3,Regne Unit,99
2024-05-09,4,França,91
2024-05-09,5,Alemanya,80
2024-05-09,6,Portugal,42
2024-05-09,7,Països Baixos,32
2024-05-09,8,Suïssa,30
2024-05-09,9,Bèlgica,19
2024-05-09,10,Marroc,13
2024-05-09,11,Estats Units,28
2024-05-09,12,Àustria,12
2024-05-09,13,Irlanda,14
2024-05-09,14,Polònia,13
2024-05-09,15,Turquia,10
2024-05-09,16,Dinamarca,14
2024-05-09,17,Romania,10
2024-05-09,18,Grècia,11
2024-05-09,19,Suècia,12
2024-05-09,20,Emirats Àrabs Units,6
2024-05-09,21,Txèquia,8
2024-05-09,22,Hongria,8
2024-05-09,23,Qatar,6
2024-05-09,25,Noruega,6
2024-05-09,26,Algèria,4
2024-05-10,1,Espanya,283
2024-05-10,2,Itàlia,115
2024-05-10,3,Regne Unit,102
2024-05-10,4,França,103
2024-05-10,5,Alemanya,89
2024-05-10,6,Portugal,38
2024-05-10,7,Països Baixos,38
2024-05-10,8,Suïssa,26
2024-05-10,9,Bèlgica,21
2024-05-10,10,Marroc,24
2024-05-10,11,Estats Units,28
2024-05-10,12,Àustria,14
2024-05-10,13,Irlanda,14
2024-05-10,14,Polònia,18
2024-05-10,15,Turquia,10
2024-05-10,16,Dinamarca,10
2024-05-10,17,Romania,12
2024-05-10,18,Grècia,5
2024-05-10,19,Suècia,8
2024-05-10,20,Emirats Àrabs Units,9
2024-05-10,21,Txèquia,6
2024-05-10,22,Hongria,7
2024-05-10,23,Qatar,5
2024-05-10,25,Noruega,8
2024-05-10,26,Algèria,3
2024-05-11,1,Espanya,249
2024-05-11,2,Itàlia,105
2024-05-11,3,Regne Unit,86
2024-05-11,4,França,73
2024-05-11,5,Alemanya,66
2024-05-11,6,Portugal,37
2024-05-11,7,Països Baixos,32
2024-05-11,8,Suïssa,24
2024-05-11,9,Bèlgica,16
2024-05-11,10,Marroc,21
2024-05-11,11,Estats Units,26
2024-05-11,12,Àustria,12
2024-05-11,13,Irlanda,13
2024-05-11,14,Polònia,10
2024-05-11,15,Turquia,10
2024-05-11,16,Dinamarca,16
2024-05-11,17,Romania,4
2024-05-11,18,Grècia,7
2024-05-11,19,Suècia,2
2024-05-11,20,Emirats Àrabs Units,6
2024-05-11,21,Txèquia,4
2024-05-11,22,Hongria,6
2024-05-11,23,Qatar,6
2024-05-11,25,Noruega,6
2024-05-11,26,Algèria,5
2024-05-12,1,Espanya,248
2024-05-12,2,Itàlia,111
2024-05-12,3,Regne Unit,104
2024-05-12,4,França,81
2024-05-12,5,Alemanya,81
2024-05-12,6,Portugal,43
2024-05-12,7,Països Baixos,32
2024-05-12,8,Suïssa,29
2024-05-12,9,Bèlgica,21
2024-05-12,10,Marroc,21
2024-05-12,11,Estats Units,26
2024-05-12,12,Àustria,12
2024-05-12,13,Irlanda,15
2024-05-12,14,Polònia,14
2024-05-12,15,Turquia,12
2024-05-12,16,Dinamarca,10
2024-05-12,17,Romania,11
2024-05-12,18,Grècia,9
2024-05-12,19,Suècia,12
2024-05-12,20,Emirats Àrabs Units,8
2024-05-12,21,Txèquia,8
2024-05-12,22,Hongria,8
2024-05-12,23,Qatar,6
2024-05-12,25,Noruega,8
2024-05-12,26,Algèria,4
2024-05-13,1,Espanya,282
2024-05-13,2,Itàlia,124
2024-05-13,3,Regne Unit,97
2024-05-13,4,França,101
2024-05-13,5,Alemanya,85
2024-05-13,6,Portugal,36
2024-05-13,7,Països Baixos,35
2024-05-13,8,Suïssa,30
2024-05-13,9,Bèlgica,20
2024-05-13,10,Marroc,26
2024-05-13,11,Estats Units,29
2024-05-13,12,Àustria,14
2024-05-13,13,Irlanda,14
2024-05-13,14,Polònia,16
2024-05-13,15,Turquia,11
2024-05-13,16,Dinamarca,10
2024-05-13,17,Romania,10
2024-05-13,18,Grècia,9
2024-05-13,19,Suècia,10
2024-05-13,20,Emirats Àrabs Units,5
2024-05-13,21,Txèquia,6
2024-05-13,22,Hongria,6
2024-05-13,23,Qatar,6
2024-05-13,25,Noruega,8
2024-05-13,26,Algèria,3
2024-05-14,1,Espanya,254
2024-05-14,2,Itàlia,119
2024-05-14,3,Regne Unit,89
2024-05-14,4,França,88
2024-05-14,5,Alemanya,73
2024-05-14,6,Portugal,37
2024-05-14,7,Països Baixos,30
2024-05-14,8,Suïssa,24
2024-05-14,9,Bèlgica,21
2024-05-14,10,Marroc,17
2024-05-14,11,Estats Units,26
2024-05-14,12,Àustria,12
2024-05-14,13,Irlanda,14
2024-05-14,14,Polònia,10
2024-05-14,15,Turquia,10
2024-05-14,16,Dinamarca,13
2024-05-14,17,Romania,4
2024-05-14,18,Grècia,6
2024-05-14,19,Suècia,4
2024-05-14,20,Emirats Àrabs Units,6
2024-05-14,21,Txèquia,6
2024-05-14,22,Hongria,6
2024-05-14,23,Qatar,6
2024-05-14,25,Noruega,4
2024-05-14,26,Algèria,4
2024-05-15,1,Espanya,284
2024-05-15,2,Itàlia,112
2024-05-15,3,Regne Unit,86
2024-05-15,4,França,79
2024-05-15,5,Alemanya,80
2024-05-15,6,Portugal,34
2024-05-15,7,Països Baixos,30
2024-05-15,8,Suïssa,28
2024-05-15,9,Bèlgica,21
2024-05-15,10,Marroc,23
2024-05-15,11,Estats Units,25
2024-05-15,12,Àustria,15
2024-05-15,13,Irlanda,12
2024-05-15,14,Polònia,19
2024-05-15,15,Turquia,14
2024-05-15,16,Dinamarca,12
2024-05-15,17,Romania,12
2024-05-15,18,Grècia,6
2024-05-15,19,Suècia,4
2024-05-15,20,Emirats Àrabs Units,8
2024-05-15,21,Txèquia,8
2024-05-15,22,Hongria,6
2024-05-15,23,Qatar,6
2024-05-15,25,Noruega,6
2024-05-15,26,Algèria,5
2024-05-16,1,Espanya,273
2024-05-16,2,Itàlia,113
2024-05-16,3,Regne Unit,99
2024-05-16,4,França,95
2024-05-16,5,Alemanya,83
2024-05-16,6,Portugal,40
2024-05-16,7,Països Baixos,33
2024-05-16,8,Suïssa,26
2024-05-16,9,Bèlgica,20
2024-05-16,10,Marroc,13
2024-05-16,11,Estats Units,26
2024-05-16,12,Àustria,12
2024-05-16,13,Irlanda,14
2024-05-16,14,Polònia,13
2024-05-16,15,Turquia,11
2024-05-16,16,Dinamarca,12
2024-05-16,17,Romania,8
2024-05-16,18,Grècia,8
2024-05-16,19,Suècia,12
2024-05-16,20,Emirats Àrabs Units,6
2024-05-16,21,Txèquia,8
2024-05-16,22,Hongria,8
2024-05-16,23,Qatar,6
2024-05-16,25,Noruega,6
2024-05-16,26,Algèria,4
2024-05-17,1,Espanya,274
2024-05-17,2,Itàlia,115
2024-05-17,3,Regne Unit,101
2024-05-17,4,França,106
2024-05-17,5,Alemanya,89
2024-05-17,6,Portugal,38
2024-05-17,7,Països Baixos,36
2024-05-17,8,Suïssa,27
2024-05-17,9,Bèlgica,21
2024-05-17,10,Marroc,22
2024-05-17,11,Estats Units,27
2024-05-17,12,Àustria,14
2024-05-17,13,Irlanda,14
2024-05-17,14,Polònia,18
2024-05-17,15,Turquia,10
2024-05-17,16,Dinamarca,11
2024-05-17,17,Romania,10
2024-05-17,18,Grècia,7
2024-05-17,19,Suècia,6
2024-05-17,20,Emirats Àrabs Units,8
2024-05-17,21,Txèquia,7
2024-05-17,22,Hongria,6
2024-05-17,23,Qatar,6
2024-05-17,25,Noruega,9
2024-05-17,26,Algèria,3
2024-05-18,1,Espanya,238
2024-05-18,2,Itàlia,108
2024-05-18,3,Regne Unit,85
2024-05-18,4,França,76
2024-05-18,5,Alemanya,64
2024-05-18,6,Portugal,40
2024-05-18,7,Països Baixos,30
2024-05-18,8,Suïssa,24
2024-05-18,9,Bèlgica,16
2024-05-18,10,Marroc,18
2024-05-18,11,Estats Units,26
2024-05-18,12,Àustria,12
2024-05-18,13,Irlanda,14
2024-05-18,14,Polònia,8
2024-05-18,15,Turquia,12
2024-05-18,16,Dinamarca,17
2024-05-18,17,Romania,4
2024-05-18,18,Grècia,9
2024-05-18,19,Suècia,2
2024-05-18,20,Emirats Àrabs Units,7
2024-05-18,21,Txèquia,4
2024-05-18,22,Hongria,6
2024-05-18,23,Qatar,6
2024-05-18,25,Noruega,6
2024-05-18,26,Algèria,5
2024-05-19,1,Espanya,247
2024-05-19,2,Itàlia,108
2024-05-19,3,Regne Unit,104
2024-05-19,4,França,84
2024-05-19,5,Alemanya,76
2024-05-19,6,Portugal,42
2024-05-19,7,Països Baixos,28
2024-05-19,8,Suïssa,26
2024-05-19,9,Bèlgica,20
2024-05-19,10,Marroc,21
2024-05-19,11,Estats Units,30
2024-05-19,12,Àustria,12
2024-05-19,13,Irlanda,14
2024-05-19,14,Polònia,14
2024-05-19,15,Turquia,12
2024-05-19,16,Dinamarca,10
2024-05-19,17,Romania,10
2024-05-19,18,Grècia,10
2024-05-19,19,Suècia,12
2024-05-19,20,Emirats Àrabs Units,9
2024-05-19,21,Txèquia,8
2024-05-19,22,Hongria,8
2024-05-19,23,Qatar,6
2024-05-19,25,Noruega,8
2024-05-19,26,Algèria,4
2024-05-20,1,Espanya,279
2024-05-20,2,Itàlia,123
2024-05-20,3,Regne Unit,98
2024-05-20,4,França,108
2024-05-20,5,Alemanya,87
2024-05-20,6,Portugal,39
2024-05-20,7,Països Baixos,34
2024-05-20,8,Suïssa,26
2024-05-20,9,Bèlgica,20
2024-05-20,10,Marroc,25
2024-05-20,11,Estats Units,28
2024-05-20,12,Àustria,14
2024-05-20,13,Irlanda,14
2024-05-20,14,Polònia,16
2024-05-20,15,Turquia,10
2024-05-20,16,Dinamarca,10
2024-05-20,17,Romania,10
2024-05-20,18,Grècia,8
2024-05-20,19,Suècia,10
2024-05-20,20,Emirats Àrabs Units,6
2024-05-20,21,Txèquia,6
2024-05-20,22,Hongria,6
2024-05-20,23,Qatar,6
2024-05-20,25,Noruega,8
2024-05-20,26,Algèria,4
2024-05-21,1,Espanya,263
2024-05-21,2,Itàlia,114
2024-05-21,3,Regne Unit,99
2024-05-21,4,França,83
2024-05-21,5,Alemanya,75
2024-05-21,6,Portugal,38
2024-05-21,7,Països Baixos,28
2024-05-21,8,Suïssa,25
2024-05-21,9,Bèlgica,22
2024-05-21,10,Marroc,15
2024-05-21,11,Estats Units,23
2024-05-21,12,Àustria,14
2024-05-21,13,Irlanda,14
2024-05-21,14,Polònia,10
2024-05-21,15,Turquia,11
2024-05-21,16,Dinamarca,12
2024-05-21,17,Romania,4
2024-05-21,18,Grècia,7
2024-05-21,19,Suècia,4
2024-05-21,20,Emirats Àrabs Units,6
2024-05-21,21,Txèquia,9
2024-05-21,22,Hongria,4
2024-05-21,23,Qatar,4
2024-05-21,25,Noruega,4
2024-05-21,26,Algèria,5
2024-05-22,1,Espanya,285
2024-05-22,2,Itàlia,122
2024-05-22,3,Regne Unit,88
2024-05-22,4,França,88
2024-05-22,5,Alemanya,81
2024-05-22,6,Portugal,36
2024-05-22,7,Països Baixos,31
2024-05-22,8,Suïssa,28
2024-05-22,9,Bèlgica,19
2024-05-22,10,Marroc,21
2024-05-22,11,Estats Units,27
2024-05-22,12,Àustria,12
2024-05-22,13,Irlanda,16
2024-05-22,14,Polònia,20
2024-05-22,15,Turquia,14
2024-05-22,16,Dinamarca,12
2024-05-22,17,Romania,12
2024-05-22,18,Grècia,7
2024-05-22,19,Suècia,4
2024-05-22,20,Emirats Àrabs Units,8
2024-05-22,21,Txèquia,8
2024-05-22,22,Hongria,6
2024-05-22,23,Qatar,6
2024-05-22,25,Noruega,6
2024-05-22,26,Algèria,4
2024-05-23,1,Espanya,277
2024-05-23,2,Itàlia,117
2024-05-23,3,Regne Unit,101
2024-05-23,4,França,100
2024-05-23,5,Alemanya,83
2024-05-23,6,Portugal,42
2024-05-23,7,Països Baixos,28
2024-05-23,8,Suïssa,27
2024-05-23,9,Bèlgica,19
2024-05-23,10,Marroc,12
2024-05-23,11,Estats Units,29
2024-05-23,12,Àustria,12
2024-05-23,13,Irlanda,13
2024-05-23,14,Polònia,12
2024-05-23,15,Turquia,11
2024-05-23,16,Dinamarca,12
2024-05-23,17,Romania,9
2024-05-23,18,Grècia,10
2024-05-23,19,Suècia,12
2024-05-23,20,Emirats Àrabs Units,6
2024-05-23,21,Txèquia,8
2024-05-23,22,Hongria,8
2024-05-23,23,Qatar,6
2024-05-23,25,Noruega,6
2024-05-23,26,Algèria,4
2024-05-24,1,Espanya,295
2024-05-24,2,Itàlia,117
2024-05-24,3,Regne Unit,105
2024-05-24,4,França,103
2024-05-24,5,Alemanya,89
2024-05-24,6,Portugal,38
2024-05-24,7,Països Baixos,36
2024-05-24,8,Suïssa,25
2024-05-24,9,Bèlgica,21
2024-05-24,10,Marroc,22
2024-05-24,11,Estats Units,31
2024-05-24,12,Àustria,14
2024-05-24,13,Irlanda,15
2024-05-24,14,Polònia,18
2024-05-24,15,Turquia,10
2024-05-24,16,Dinamarca,10
2024-05-24,17,Romania,10
2024-05-24,18,Grècia,5
2024-05-24,19,Suècia,8
2024-05-24,20,Emirats Àrabs Units,8
2024-05-24,21,Txèquia,6
2024-05-24,22,Hongria,7
2024-05-24,23,Qatar,6
2024-05-24,25,Noruega,6
2024-05-24,26,Algèria,4
2024-05-25,1,Espanya,245
2024-05-25,2,Itàlia,105
2024-05-25,3,Regne Unit,90
2024-05-25,4,França,76
2024-05-25,5,Alemanya,67
2024-05-25,6,Portugal,37
2024-05-25,7,Països Baixos,32
2024-05-25,8,Suïssa,23
2024-05-25,9,Bèlgica,16
2024-05-25,10,Marroc,18
2024-05-25,11,Estats Units,29
2024-05-25,12,Àustria,12
2024-05-25,13,Irlanda,14
2024-05-25,14,Polònia,12
2024-05-25,15,Turquia,12
2024-05-25,16,Dinamarca,16
2024-05-25,17,Romania,6
2024-05-25,18,Grècia,9
2024-05-25,19,Suècia,5
2024-05-25,20,Emirats Àrabs Units,6
2024-05-25,21,Txèquia,4
2024-05-25,22,Hongria,4
2024-05-25,23,Qatar,6
2024-05-25,25,Noruega,6
2024-05-25,26,Algèria,5
2024-05-26,1,Espanya,261
2024-05-26,2,Itàlia,113
2024-05-26,3,Regne Unit,107
2024-05-26,4,França,73
2024-05-26,5,Alemanya,76
2024-05-26,6,Portugal,40
2024-05-26,7,Països Baixos,29
2024-05-26,8,Suïssa,26
2024-05-26,9,Bèlgica,20
2024-05-26,10,Marroc,21
2024-05-26,11,Estats Units,30
2024-05-26,12,Àustria,12
2024-05-26,13,Irlanda,14
2024-05-26,14,Polònia,16
2024-05-26,15,Turquia,13
2024-05-26,16,Dinamarca,10
2024-05-26,17,Romania,10
2024-05-26,18,Grècia,9
2024-05-26,19,Suècia,12
2024-05-26,20,Emirats Àrabs Units,8
2024-05-26,21,Txèquia,8
2024-05-26,22,Hongria,8
2024-05-26,23,Qatar,6
2024-05-26,25,Noruega,6
2024-05-26,26,Algèria,4
2024-05-27,1,Espanya,285
2024-05-27,2,Itàlia,125
2024-05-27,3,Regne Unit,110
2024-05-27,4,França,105
2024-05-27,5,Alemanya,83
2024-05-27,6,Portugal,39
2024-05-27,7,Països Baixos,34
2024-05-27,8,Suïssa,28
2024-05-27,9,Bèlgica,20
2024-05-27,10,Marroc,25
2024-05-27,11,Estats Units,33
2024-05-27,12,Àustria,15
2024-05-27,13,Irlanda,14
2024-05-27,14,Polònia,16
2024-05-27,15,Turquia,11
2024-05-27,16,Dinamarca,10
2024-05-27,17,Romania,10
2024-05-27,18,Grècia,9
2024-05-27,19,Suècia,10
2024-05-27,20,Emirats Àrabs Units,6
2024-05-27,21,Txèquia,8
2024-05-27,22,Hongria,6
2024-05-27,23,Qatar,6
2024-05-27,25,Noruega,8
2024-05-27,26,Algèria,4
2024-05-28,1,Espanya,271
2024-05-28,2,Itàlia,111
2024-05-28,3,Regne Unit,102
2024-05-28,4,França,88
2024-05-28,5,Alemanya,75
2024-05-28,6,Portugal,37
2024-05-28,7,Països Baixos,30
2024-05-28,8,Suïssa,26
2024-05-28,9,Bèlgica,21
2024-05-28,10,Marroc,16
2024-05-28,11,Estats Units,31
2024-05-28,12,Àustria,12
2024-05-28,13,Irlanda,14
2024-05-28,14,Polònia,10
2024-05-28,15,Turquia,10
2024-05-28,16,Dinamarca,13
2024-05-28,17,Romania,6
2024-05-28,18,Grècia,7
2024-05-28,19,Suècia,6
2024-05-28,20,Emirats Àrabs Units,6
2024-05-28,21,Txèquia,9
2024-05-28,22,Hongria,4
2024-05-28,23,Qatar,6
2024-05-28,25,Noruega,4
2024-05-28,26,Algèria,4
2024-05-29,1,Espanya,290
2024-05-29,2,Itàlia,114
2024-05-29,3,Regne Unit,90
2024-05-29,4,França,88
2024-05-29,5,Alemanya,80
2024-05-29,6,Portugal,36
2024-05-29,7,Països Baixos,32
2024-05-29,8,Suïssa,34
2024-05-29,9,Bèlgica,22
2024-05-29,10,Marroc,22
2024-05-29,11,Estats Units,26
2024-05-29,12,Àustria,13
2024-05-29,13,Irlanda,12
2024-05-29,14,Polònia,20
2024-05-29,15,Turquia,14
2024-05-29,16,Dinamarca,12
2024-05-29,17,Romania,12
2024-05-29,18,Grècia,7
2024-05-29,19,Suècia,4
2024-05-29,20,Emirats Àrabs Units,8
2024-05-29,21,Txèquia,9
2024-05-29,22,Hongria,6
2024-05-29,23,Qatar,6
2024-05-29,25,Noruega,6
2024-05-29,26,Algèria,5
2024-05-30,1,Espanya,293
2024-05-30,2,Itàlia,118
2024-05-30,3,Regne Unit,102
2024-05-30,4,França,90
2024-05-30,5,Alemanya,85
2024-05-30,6,Portugal,40
2024-05-30,7,Països Baixos,32
2024-05-30,8,Suïssa,26
2024-05-30,9,Bèlgica,20
2024-05-30,10,Marroc,14
2024-05-30,11,Estats Units,28
2024-05-30,12,Àustria,15
